Wall time,Step,Value
1624118595.343857,309,0.9658219218254089
1624118604.311088,310,0.9658222794532776
1624118613.094725,311,0.9658223390579224
1624118622.230279,312,0.9658263921737671
1624118631.126311,313,0.9658264517784119
1624118640.484067,314,0.9658268094062805
1624118649.844002,315,0.9658269286155701
1624118658.816884,316,0.9658279418945312
1624118667.703345,317,0.9658280611038208
1624118676.748449,318,0.9658282995223999
1624118685.932532,319,0.9658284187316895
1624118694.894762,320,0.9658446311950684
1624118703.824326,321,0.9658447504043579
1624118713.000982,322,0.965844988822937
1624118721.968841,323,0.9658451080322266
1624118730.914454,324,0.9658461213111877
1624118739.885105,325,0.9658462405204773
1624118748.713658,326,0.9658464789390564
1624118757.781424,327,0.965846598148346
1624118766.923452,328,0.9658507108688354
1624118776.077552,329,0.9658510088920593
1624118785.343766,330,0.9658510684967041
1624118794.509934,331,0.9658522009849548
1624118803.386503,332,0.9658523201942444
1624118812.300392,333,0.9658522009849548
1624118821.431741,334,0.9658523201942444
1624118830.749822,335,0.9658525586128235
1624118839.764926,336,0.965852677822113
1624118849.072233,337,0.9659174084663391
1624118857.914805,338,0.965917706489563
1624118866.607929,339,0.9659178256988525
1624118875.408179,340,0.9659188985824585
1624118884.396285,341,0.965919017791748
1624118893.480103,342,0.965919017791748
1624118902.933615,343,0.9659193158149719
1624118912.482657,344,0.9659193754196167
1624118921.545596,345,0.9659234881401062
1624118930.520438,346,0.965923547744751
1624118939.445476,347,0.9659238457679749
1624118948.518905,348,0.9659239649772644
1624118957.750089,349,0.9659249782562256
1624118966.760951,350,0.9659250378608704
1624118976.003718,351,0.9659253358840942
1624118985.520457,352,0.9659254550933838
1624118994.701143,353,0.9659416079521179
1624119003.662906,354,0.9659417271614075
1624119012.679356,355,0.9659417271614075
1624119021.526612,356,0.9659420251846313
1624119030.465429,357,0.9659430980682373
1624119039.439244,358,0.9659432172775269
1624119048.362544,359,0.965943455696106
1624119057.258263,360,0.9659435749053955
1624119066.105337,361,0.9659476280212402
1624119075.013188,362,0.9659477472305298
1624119083.990056,363,0.9659480452537537
1624119093.01943,364,0.9659481048583984
1624119101.852633,365,0.9659492373466492
1624119111.090323,366,0.965949296951294
1624119120.284542,367,0.9659495949745178
1624119129.308563,368,0.9661773443222046
1624119138.25415,369,0.9661792516708374
1624119147.17575,370,0.9661793112754822
1624119156.021228,371,0.966179609298706
1624119165.09264,372,0.9661796689033508
1624119174.614483,373,0.9661807417869568
1624119183.789664,374,0.9661808013916016
1624119192.522666,375,0.9661808609962463
1624119201.332939,376,0.9661811590194702
1624119210.201612,377,0.9661811590194702
1624119219.262083,378,0.966181218624115
1624119228.320844,379,0.9661853313446045
1624119237.562385,380,0.9661853909492493
1624119246.761303,381,0.9661856889724731
1624119255.850033,382,0.9661858081817627
1624119264.506986,383,0.9661868214607239
1624119273.34406,384,0.9661868810653687
1624119282.200637,385,0.9661871790885925
1624119290.925063,386,0.9661872386932373
1624119300.1362,387,0.9661872982978821
1624119309.306325,388,0.966203510761261
1624119318.573629,389,0.9662036299705505
1624119327.638617,390,0.9662038683891296
1624119336.720831,391,0.9662039875984192
1624119345.80693,392,0.9662050008773804
1624119354.724403,393,0.9662050604820251
1624119363.690188,394,0.966205358505249
1624119372.997647,395,0.9662054181098938
1624119382.325601,396,0.9662054777145386
1624119391.530912,397,0.9662095308303833
1624119400.64608,398,0.9662096500396729
1624119409.589992,399,0.9662096500396729
1624119418.700657,400,0.9662099480628967
1624119427.881208,401,0.9662099480628967
1624119437.013448,402,0.9662100076675415
1624119446.242404,403,0.9662110805511475
1624119455.378248,404,0.966211199760437
1624119464.115383,405,0.9662114381790161
1624119472.893576,406,0.9662115573883057
1624119481.859412,407,0.966276228427887
1624119491.155424,408,0.966276228427887
1624119500.457641,409,0.9662763476371765
1624119509.57539,410,0.9662763476371765
1624119518.57451,411,0.9662766456604004
1624119527.597128,412,0.9662767052650452
1624119536.366345,413,0.9662777781486511
1624119545.29111,414,0.9662777781486511
1624119554.096691,415,0.9662778973579407
1624119563.391955,416,0.9662781357765198
1624119572.514925,417,0.9662781357765198
1624119581.324029,418,0.9662782549858093
1624119590.125553,419,0.9662823677062988
1624119599.094031,420,0.9662824273109436
1624119608.350058,421,0.9662824273109436
1624119617.208893,422,0.9662827253341675
1624119626.542677,423,0.9662827849388123
1624119635.918953,424,0.9662837982177734
1624119645.218587,425,0.966283917427063
1624119654.286794,426,0.966283917427063
1624119663.38585,427,0.9662841558456421
1624119672.338821,428,0.9662842154502869
1624119681.264433,429,0.9662842750549316
1624119690.126655,430,0.9663005471229553
1624119699.709509,431,0.9663005471229553
1624119708.823964,432,0.9663006067276001
1624119718.05907,433,0.9663006067276001
1624119727.178349,434,0.966300904750824
1624119736.294747,435,0.9663009643554688
1624119745.334795,436,0.9663009643554688
1624119754.528975,437,0.9663019776344299
1624119763.489456,438,0.9663020968437195
1624119772.971635,439,0.9663023948669434
1624119782.180579,440,0.9663024544715881
1624119791.453774,441,0.9663025140762329
1624119800.364206,442,0.9663065671920776
1624119809.246726,443,0.9663065671920776
1624119817.964825,444,0.9663066864013672
1624119827.209509,445,0.9663069248199463
1624119836.394095,446,0.9663069844245911
1624119845.866957,447,0.9663069844245911
1624119855.313489,448,0.966308057308197
1624119864.374303,449,0.9663081765174866
1624119873.363109,450,0.9663081765174866
1624119882.507794,451,0.9663084745407104
1624119891.603615,452,0.9663085341453552
1624119900.660463,453,0.96630859375
1624119909.858905,454,0.9663086533546448
1624119918.725109,455,0.9663087129592896
1624119927.601497,456,0.9663087725639343
1624119936.472538,457,0.9663090109825134
1624119945.398201,458,0.9663090705871582
1624119954.246905,459,0.966309130191803
1624119963.289738,460,0.9663102030754089
1624119972.247163,461,0.9663102626800537
1624119981.440929,462,0.9663102626800537
1624119990.3854,463,0.9663105607032776
1624119999.440536,464,0.9663106203079224
1624120008.466612,465,0.9663106203079224
1624120017.390485,466,0.9663146734237671
1624120026.631325,467,0.9663146734237671
1624120035.60886,468,0.9663147330284119
1624120044.685778,469,0.9663147926330566
1624120053.513911,470,0.9663150906562805
1624120062.507425,471,0.9663152098655701
1624120071.522973,472,0.9663162231445312
1624120080.547302,473,0.9663162231445312
1624120089.569368,474,0.966316282749176
1624120097.631685,475,0.9663165807723999
1624120105.657909,476,0.9663165807723999
1624120113.530033,477,0.9663166999816895
1624120121.397563,478,0.9663329124450684
1624120129.543177,479,0.9663329124450684
1624120138.388086,480,0.9663329720497131
1624120147.267323,481,0.966333270072937
1624120156.553737,482,0.966333270072937
1624120165.855596,483,0.9663333296775818
1624120174.708068,484,0.9663333892822266
1624120183.595308,485,0.9663344025611877
1624120192.518811,486,0.9663344025611877
1624120201.464423,487,0.9663344621658325
1624120210.348211,488,0.9663344621658325
1624120219.553031,489,0.9663347601890564
1624120228.834223,490,0.9663347601890564
1624120237.657959,491,0.9663348197937012
1624120246.513475,492,0.9663348197937012
1624120255.702322,493,0.9663364887237549
1624120264.704059,494,0.9663389325141907
1624120273.571759,495,0.9663390517234802
1624120282.832268,496,0.9663390517234802
1624120291.825627,497,0.9663392901420593
1624120300.826197,498,0.9663393497467041
1624120309.892063,499,0.9663394093513489
1624120318.956969,500,0.9663394093513489
1624120328.279456,501,0.9663404822349548
1624120337.477327,502,0.9663405418395996
1624120346.650266,503,0.9663406014442444
1624120355.376672,504,0.9663408398628235
1624120364.325298,505,0.9663408398628235
1624120373.646172,506,0.966340959072113
1624120382.626485,507,0.9664028882980347
1624120391.719351,508,0.9664056301116943
1624120400.934698,509,0.9664056301116943
1624120410.17968,510,0.9664056897163391
1624120419.12863,511,0.9664057493209839
1624120428.286893,512,0.9664056301116943
1624120437.486643,513,0.9664056897163391
1624120446.634639,514,0.966405987739563
1624120455.550282,515,0.966405987739563
1624120464.545522,516,0.9664060473442078
1624120473.540438,517,0.9664060473442078
1624120482.356651,518,0.9664061069488525
1624120491.487704,519,0.9664071202278137
1624120500.495052,520,0.9664071798324585
1624120509.484608,521,0.9664072394371033
1624120518.622031,522,0.9664074778556824
1624120527.684232,523,0.9664074778556824
1624120536.83816,524,0.9664075970649719
1624120545.919599,525,0.9664116501808167
1624120554.78455,526,0.9664117097854614
1624120563.949588,527,0.9664117693901062
1624120572.790958,528,0.9664117693901062
1624120581.538568,529,0.9664120078086853
1624120590.719775,530,0.9664120674133301
1624120599.593171,531,0.9664120674133301
1624120608.486945,532,0.9664121270179749
1624120617.58189,533,0.966413140296936
1624120626.69866,534,0.9664131999015808
1624120635.65771,535,0.9664132595062256
1624120644.747844,536,0.9664134979248047
1624120653.628395,537,0.9664135575294495
1624120662.493447,538,0.9664136171340942
1624120671.349327,539,0.9664136171340942
1624120680.664203,540,0.9664298295974731
1624120689.621194,541,0.9664298892021179
1624120698.628953,542,0.9664299488067627
1624120707.776591,543,0.9664299488067627
1624120716.693129,544,0.9664302468299866
1624120725.545988,545,0.9664302468299866
1624120734.511139,546,0.9664303064346313
1624120743.431502,547,0.9664313197135925
1624120752.621951,548,0.9664313197135925
1624120761.602891,549,0.9664314389228821
1624120770.736176,550,0.9664314389228821
1624120779.760025,551,0.9664316773414612
1624120788.757789,552,0.966431736946106
1624120797.553502,553,0.9664317965507507
1624120806.535217,554,0.966434121131897
1624120815.228547,555,0.9664359092712402
1624120824.35728,556,0.966435968875885
1624120833.33863,557,0.966435968875885
1624120842.223239,558,0.9664360284805298
1624120851.218448,559,0.9664362668991089
1624120860.072178,560,0.9664362668991089
1624120868.926795,561,0.9664363265037537
1624120877.863954,562,0.9664363861083984
1624120886.766418,563,0.9664373993873596
1624120895.702735,564,0.9664374589920044
1624120904.483154,565,0.9664375185966492
1624120913.471354,566,0.9664375185966492
1624120922.101194,567,0.9664377570152283
1624120930.572174,568,0.966437816619873
1624120938.524389,569,0.966437816619873
1624120946.39013,570,0.9664378762245178
1624120954.721818,571,0.9666675925254822
1624120963.564623,572,0.9666675925254822
1624120972.493071,573,0.966667652130127
1624120981.432516,574,0.966667652130127
1624120990.379952,575,0.9666677117347717
1624120999.448988,576,0.9666679501533508
1624121008.323174,577,0.9666679501533508
1624121017.289154,578,0.9666680097579956
1624121026.269329,579,0.9666680097579956
1624121035.283363,580,0.9666680693626404
1624121044.132261,581,0.9666690826416016
1624121052.931208,582,0.9666691422462463
1624121061.933125,583,0.9666692018508911
1624121071.148462,584,0.9666694402694702
1624121080.183021,585,0.966669499874115
1624121089.09856,586,0.9666695594787598
1624121098.002598,587,0.9666695594787598
1624121106.896639,588,0.9666695594787598
1624121115.991474,589,0.9666695594787598
1624121124.952912,590,0.9666736721992493
1624121133.933772,591,0.9666736721992493
1624121143.012689,592,0.966673731803894
1624121152.172036,593,0.9666737914085388
1624121161.329223,594,0.9666740298271179
1624121170.55072,595,0.9666740298271179
1624121179.634536,596,0.9666740298271179
1624121188.670623,597,0.9666741490364075
1624121197.037086,598,0.9666741490364075
1624121205.169249,599,0.9666751623153687
1624121213.05872,600,0.9666751623153687
1624121220.94058,601,0.9666752219200134
1624121229.129841,602,0.9666752219200134
1624121238.365389,603,0.9666755199432373
1624121247.521952,604,0.9666755199432373
1624121256.675002,605,0.9666755795478821
1624121265.806921,606,0.9666756391525269
1624121274.765112,607,0.9666756391525269
1624121283.618572,608,0.966691792011261
1624121292.466265,609,0.9666918516159058
1624121301.277794,610,0.9666918516159058
1624121310.20043,611,0.9666918516159058
1624121319.306056,612,0.9666919112205505
1624121327.913577,613,0.9666919112205505
1624121336.812301,614,0.9666919708251953
1624121345.694471,615,0.9666922092437744
1624121354.651758,616,0.9666922092437744
1624121363.218441,617,0.9666922688484192
1624121371.161604,618,0.966692328453064
1624121379.042535,619,0.966692328453064
1624121387.199018,620,0.9666932821273804
1624121396.11878,621,0.9666933417320251
1624121405.168585,622,0.9666934013366699
1624121414.094909,623,0.9666934013366699
1624121423.077885,624,0.9666934013366699
1624121432.03014,625,0.966693639755249
1624121441.060623,626,0.9666936993598938
1624121450.1314,627,0.9666937589645386
1624121459.094051,628,0.9666937589645386
1624121468.234112,629,0.9666937589645386
1624121477.423462,630,0.9666937589645386
1624121486.506299,631,0.9666978716850281
1624121495.506565,632,0.9666978716850281
1624121504.600397,633,0.9666979312896729
1624121513.510659,634,0.9666979908943176
1624121522.454589,635,0.9666982293128967
1624121531.331148,636,0.9666982293128967
1624121540.498949,637,0.9666982889175415
1624121549.458758,638,0.9666983485221863
1624121558.604298,639,0.9666983485221863
1624121567.548988,640,0.9666994214057922
1624121576.795132,641,0.9666994214057922
1624121585.863958,642,0.966699481010437
1624121594.889094,643,0.966699481010437
1624121603.673464,644,0.9666995406150818
1624121612.494949,645,0.9666997790336609
1624121621.511775,646,0.9666997790336609
1624121630.304696,647,0.9666998386383057
1624121638.427161,648,0.9666998982429504
1624121646.35287,649,0.966764509677887
1624121654.241974,650,0.966764509677887
1624121662.121085,651,0.9667645692825317
1624121670.652744,652,0.9667646288871765
1624121679.516164,653,0.9667646288871765
1624121688.406199,654,0.9667648673057556
1624121697.180594,655,0.9667649269104004
1624121706.421759,656,0.9667649865150452
1624121715.305977,657,0.9667649865150452
1624121724.312589,658,0.9667649865150452
1624121733.156702,659,0.9667660593986511
1624121741.971986,660,0.9667660593986511
1624121750.838005,661,0.9667661190032959
1624121759.701657,662,0.9667661786079407
1624121768.640035,663,0.9667661786079407
1624121777.260568,664,0.9667664170265198
1624121786.054583,665,0.9667664170265198
1624121794.880795,666,0.9667664766311646
1624121803.649796,667,0.9667664766311646
1624121812.450617,668,0.9667665362358093
1624121821.177222,669,0.9667665362358093
1624121830.011155,670,0.9667706489562988
1624121839.157378,671,0.9667706489562988
1624121848.031269,672,0.9667707085609436
1624121856.815397,673,0.9667707085609436
1624121865.725654,674,0.9667707085609436
1624121874.494516,675,0.9667710065841675
1624121883.346334,676,0.9667710065841675
1624121892.014775,677,0.9667710065841675
1624121900.69533,678,0.9667710661888123
1624121908.715089,679,0.966771125793457
1624121916.757964,680,0.9667720794677734
1624121924.640022,681,0.9667720794677734
1624121932.521134,682,0.9667721390724182
1624121940.382089,683,0.9667721390724182
1624121948.251058,684,0.966772198677063
1624121956.123052,685,0.966772198677063
1624121964.654517,686,0.966772198677063
1624121973.457608,687,0.9667724967002869
1624121982.218475,688,0.9667724967002869
1624121991.014242,689,0.9667725563049316
1624121999.801795,690,0.9667725563049316
1624122008.59357,691,0.9667725563049316
1624122017.456235,692,0.9667887687683105
1624122026.354168,693,0.9667887687683105
1624122035.241929,694,0.9667888283729553
1624122044.067551,695,0.9667888283729553
1624122052.800087,696,0.9667888879776001
1624122061.593231,697,0.9667888879776001
1624122070.330828,698,0.9667891263961792
1624122079.214262,699,0.966789186000824
1624122087.976478,700,0.966789186000824
1624122096.733036,701,0.966789186000824
1624122105.521538,702,0.9667892456054688
1624122114.273978,703,0.9667892456054688
1624122123.036441,704,0.9667892456054688
1624122131.813273,705,0.9667892456054688
1624122140.698052,706,0.9667902588844299
1624122149.461758,707,0.9667892456054688
1624122158.2492,708,0.9667892456054688
1624122167.024567,709,0.9667902588844299
1624122175.891698,710,0.9667902588844299
1624122185.23372,711,0.9667902588844299
1624122193.308187,712,0.9667903780937195
1624122201.279998,713,0.9667903780937195
1624122209.155716,714,0.9667903780937195
1624122217.021376,715,0.9667906761169434
1624122225.252638,716,0.9667907357215881
1624122233.756989,717,0.9667907357215881
1624122242.228776,718,0.9667907953262329
1624122250.11549,719,0.9667907953262329
1624122258.103218,720,0.9667948484420776
1624122266.630374,721,0.9667948484420776
1624122274.995305,722,0.9667948484420776
1624122282.869934,723,0.9667949080467224
1624122291.068546,724,0.9667949080467224
1624122299.642064,725,0.9667949676513672
1624122307.761992,726,0.9667948484420776
1624122315.637781,727,0.9667948484420776
1624122324.188751,728,0.9667949080467224
1624122332.640511,729,0.9667949080467224
1624122340.519395,730,0.9667949080467224
1624122348.45378,731,0.9667952060699463
1624122356.939004,732,0.9667952060699463
1624122365.501397,733,0.9667952060699463
1624122373.374546,734,0.9667952656745911
1624122381.344579,735,0.9667952656745911
1624122389.847382,736,0.9667953252792358
1624122398.265628,737,0.966796338558197
1624122406.134741,738,0.966796338558197
1624122414.164822,739,0.9667953252792358
